target_name_std,target_name_simbad,simbad_link,target_classification,gaia_dr2_id,targ_ra,targ_dec,coordinate_epoch,host_galaxy_name,host_cluster_name,spectral_type,spectral_type_ref,sp_class,temp_class,lum_class,u_mag,u_mag_ref,b_mag,b_mag_ref,v_mag,v_mag_ref,bmv0_mag,bmv0_mag_ref,extinction_ebmv,extinction_ebmv_ref,star_teff,star_teff_ref,surface_gravity,surface_gravity_ref,star_luminosity,star_luminosity_ref,star_radius,star_radius_ref,star_mass,star_mass_ref,rotation_velocity,rotation_velocity_ref,terminal_velocity,terminal_velocity_ref,rate_massloss,rate_massloss_ref,known_binary,known_binary_ref
VFTS 586,VFTS 586,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+586,Early O Dwarf,Gaia DR2 4657686084583876480,84.689146550061182,-69.047621787958946,2015.5,LMC,30 Dor,O4 V((n))((fc))z,2014A&A...564A..40W,O,4.0,V,,None,14.92,2011A&A...530A.108E,15.04,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.16,Derived from (B-V)0,45000.0,2014A&A...564A..39S,4.00,2014A&A...564A..39S,5.42,2014A&A...564A..39S,8.50,"Derived from L,Teff",,None,100.0,2014A&A...564A..39S,,None,,None,False,None
SK -68 140,SK -68 140,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+140,Early B Supergiant,Gaia DR2 4657688313632701568,84.738235711493957,-68.948094132397785,2015.5,LMC,30 Dor,B0.7 Ib-Iab Nwk,2015A&A...574A..13E,B,0.7,I,11.99,2002ApJS..141...81M,12.84,2002ApJS..141...81M,12.79,2002ApJS..141...81M,-0.19,1970A&A.....4..234F,0.24,Derived from (B-V)0,23500.0,2015A&A...575A..70M,2.75,2015A&A...575A..70M,5.64,2015A&A...575A..70M,39.90,"Derived from L,Teff",37.0,2015A&A...575A..70M,53.0,2015A&A...575A..70M,,None,,None,False,None
HD 269927C,[ST92] 5-68,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[ST92]+5-68,Late WN Star,Gaia DR2 4657650041187538688,84.742090849502489,-69.488763493680736,2015.5,LMC,LH 101,WN9h,1996MNRAS.281..163S,WN,9.0,none,11.53,1998A&AS..130..527T,12.50,1998A&AS..130..527T,12.63,1998A&AS..130..527T,,None,0.15,2014A&A...565A..27H,32000.0,2014A&A...565A..27H,,None,5.58,2014A&A...565A..27H,20.60,2014A&A...565A..27H,32.0,2014A&A...565A..27H,,None,500.0,2014A&A...565A..27H,4.70e-06,2014A&A...565A..27H,False,None
[ST92] 5-52,[ST92] 5-52,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[ST92]+5-52,Mid O Dwarf,Gaia DR2 4657647189354654848,84.772019600773973,-69.489678481367804,2015.5,LMC,LH 101,O3V ((f*)) + OB,2002AJ....123.2754W,O,3.0,V,12.37,1998A&AS..130..527T,13.26,1998A&AS..130..527T,13.41,1998A&AS..130..527T,-0.28,2006A&A...457..637M,0.13,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,3100.0,2005ApJ...627..477M,,None,False,None
[ST92] 5-27,[ST92] 5-27,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[ST92]+5-27,Early O Dwarf,Gaia DR2 4657647189354677376,84.806494307844943,-69.501390556896695,2015.5,LMC,LH 101,O3 V((f)),2000AJ....119.2214M,O,3.0,V,13.48,1998A&AS..130..527T,14.48,1998A&AS..130..527T,14.58,1998A&AS..130..527T,-0.28,2006A&A...457..637M,0.18,Derived from (B-V)0,47000.0,2012A&A...543A..95R,4.00,2012A&A...543A..95R,5.46,2012A&A...543A..95R,8.10,2012A&A...543A..95R,,None,120.0,2012A&A...543A..95R,2400.0,2012A&A...543A..95R,2.70e-07,2012A&A...543A..95R,False,None
[ST92] 4-18,W61 4-4,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=W61+4-4,Mid O Supergiant,Gaia DR2 4657649452784468096,84.961220774382568,-69.407630580870503,2015.5,LMC,LH 104,O5 If,2000AJ....119.2214M,O,5.0,I,12.63,2000AJ....119.2214M,13.64,2000AJ....119.2214M,13.66,2000AJ....119.2214M,-0.28,2006A&A...457..637M,0.26,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
BI 265,BI 265,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BI+265,Mid O Giant,Gaia DR2 4657639320947542528,85.019291724429877,-69.664075456276336,2015.5,LMC,None,O5 III(fc),2015A&A...584A...5E,O,5.0,III,11.42,1999MNRAS.306..279S,12.43,1999MNRAS.306..279S,12.58,1999MNRAS.306..279S,-0.28,2006A&A...457..637M,0.13,Derived from (B-V)0,,None,,None,,None,,None,,None,280.0,2010AJ....139.1283W,,None,,None,False,None
Farina  88,[FBM2009] 88,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[FBM2009]+88,Early O Giant,Gaia DR2 4657639213569095936,85.034258906827645,-69.654791737951356,2015.5,LMC,None,O4 III(f),2009AJ....138..510F,O,4.0,III,12.87,2004AJ....128.1606Z,13.56,2004AJ....128.1606Z,13.63,2004AJ....128.1606Z,-0.28,2006A&A...457..637M,0.21,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -71 50,SK -71 50,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-71+50,Mid O Bright Giant,Gaia DR2 4651015450609158912,85.179919084732390,-71.483519645363387,2015.5,LMC,None,O6.5 III,1986AJ.....92...48C,O,6.5,III,12.31,1979A&AS...38..239I,13.32,1979A&AS...38..239I,13.44,1979A&AS...38..239I,-0.27,2006A&A...457..637M,0.15,Derived from (B-V)0,,None,,None,,None,,None,,None,296.0,2009ApJ...700..844P,,None,,None,False,None
SK -69 279,SK -69 279,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-69+279,Late O Supergiant,Gaia DR2 4657598226724945024,85.436086567796494,-69.587470463502754,2015.5,LMC,None,O9.2 Iaf,2018MNRAS.474.1412G,O,9.2,I,12.00,1975A&AS...19..259I,12.84,1975A&AS...19..259I,12.79,1975A&AS...19..259I,-0.26,2006A&A...457..637M,0.31,Derived from (B-V)0,29500.0,2018MNRAS.474.1412G,,None,5.54,2018MNRAS.474.1412G,22.70,2018MNRAS.474.1412G,,None,97.0,2018MNRAS.474.1412G,800.0,2018MNRAS.474.1412G,5.50e-06,2018MNRAS.474.1412G,False,None
SK -68 155,SK -68 155,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+155,Late O Supergiant,Gaia DR2 4657734978467410176,85.728947319241485,-68.948462721461851,2015.5,LMC,None,B0.5 I,1978A&AS...31..243R,B,0.5,I,11.84,2002ApJS..141...81M,12.74,2002ApJS..141...81M,12.75,2002ApJS..141...81M,-0.24,1970A&A.....4...34F,0.23,Derived from (B-V)0,,None,,None,,None,,None,,None,96.0,2009ApJ...700..844P,,None,,None,False,None
LH 114-7,[L72] LH 114-7,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[L72]+LH+114-7,Early O Giant,Gaia DR2 4659315315990024832,85.804177282791997,-67.854754554777642,2015.5,LMC,LH 114,O2 III(f*) + OB?,2002AJ....123.2754W,O,2.0,III,12.27,2002ApJS..141...81M,13.41,2002ApJS..141...81M,13.66,2002ApJS..141...81M,-0.28,2006A&A...457..637M,0.03,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,3200.0,2005ApJ...627..477M,,None,False,None
BI 272,BI 272,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BI+272,Mid O Giant,Gaia DR2 4659450560221626880,86.096304131063818,-67.241444306522780,2015.5,LMC,None,O7 II,1986AJ.....92...48C,O,7.0,II,12.05,1982A&AS...50....7I,13.06,1982A&AS...50....7I,13.28,1982A&AS...50....7I,-0.27,2006A&A...457..637M,0.05,Derived from (B-V)0,,None,,None,,None,,None,,None,212.0,2009ApJ...700..844P,3400.0,2003ApJ...586..996M,,None,False,None
SK -67 261,SK -67 261,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+261,Late O Giant,Gaia DR2 4659457672688249472,86.313512565561922,-67.171738936648367,2015.5,LMC,None,O8.5 III,1995ApJ...438..188M,O,8.5,III,11.47,2004AJ....128.1606Z,12.29,2004AJ....128.1606Z,12.40,2004AJ....128.1606Z,-0.27,2006A&A...457..637M,0.16,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -67 266,BAT99 133,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BAT99+133,Late WN Star,Gaia DR2 4659439560768356992,86.466433127832630,-67.240535190145309,2015.5,LMC,None,WN11h,1997A&A...320..500C,WN,11.0,none,10.93,1972A&AS....6..249A,11.88,1972A&AS....6..249A,12.01,1972A&AS....6..249A,,None,0.11,2014A&A...565A..27H,28000.0,2014A&A...565A..27H,,None,5.69,2014A&A...565A..27H,29.40,2014A&A...565A..27H,41.0,2014A&A...565A..27H,,None,200.0,2014A&A...565A..27H,3.80e-06,2014A&A...565A..27H,False,None
SK -70 115,SK -70 115,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-70+115,Mid O Supergiant,Gaia DR2 4657383027347819392,87.206905019288541,-70.066061819940288,2015.5,LMC,LH 117,O6 If,2004NewAR..48..727N,O,6.0,I,11.16,1975A&AS...19..259I,12.14,1975A&AS...19..259I,12.24,1975A&AS...19..259I,-0.27,2006A&A...457..637M,0.17,Derived from (B-V)0,,None,,None,,None,,None,,None,164.0,2009ApJ...700..844P,2200.0,2003ApJ...586..996M,,None,True,2004NewAR..48..727N
NGC 3109 EBU 07,[EBU2007] 7,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[EBU2007]+7,Early B Supergiant,Gaia DR2 5467163548681557376 |,150.728003456234546,-26.149906692172269,2015.5,NGC 3109,None,B0-1 Ia,2007ApJ...659.1198E,B,0.0,I,,None,,None,18.69,2007ApJ...659.1198E,,None,0.09,2007ApJ...659.1198E,27000.0,2007ApJ...659.1198E,2.90,2007ApJ...659.1198E,5.82,2007ApJ...659.1198E,37.00,2007ApJ...659.1198E,39.7,2007ApJ...659.1198E,,None,,None,,None,False,None
NGC 3109 EBU 20,[EBU2007] 20,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[EBU2007]+20,Mid O Supergiant,None,150.763416669999998,-26.155947220000002,2000.0,NGC 3109,None,O8 I,2007ApJ...659.1198E,O,8.0,I,,None,,None,19.33,2007ApJ...659.1198E,-0.27,2006A&A...457..637M,,None,31150.0,2014A&A...572A..36T,3.53,2014A&A...572A..36T,5.87,2014A&A...572A..36T,23.70,2014A&A...572A..36T,69.1,2014A&A...572A..36T,110.0,2014A&A...572A..36T,2166.0,2014A&A...572A..36T,4.50e-06,2014A&A...572A..36T,False,None
NGC 3109 EBU 34,[EBU2007] 34,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[EBU2007]+34,Mid O Supergiant,None,150.809333329999987,-26.154711110000001,2000.0,NGC 3109,None,O8 I(f),2007ApJ...659.1198E,O,8.0,I,,None,,None,19.61,2007ApJ...659.1198E,-0.27,2006A&A...457..637M,,None,33050.0,2014A&A...572A..36T,3.16,2014A&A...572A..36T,5.69,2014A&A...572A..36T,21.80,2014A&A...572A..36T,25.0,2014A&A...572A..36T,82.0,2014A&A...572A..36T,1357.0,2014A&A...572A..36T,1.80e-06,2014A&A...572A..36T,False,None
Sextans A GHF s4,J101057.89-044310.2,https://simbad.u-strasbg.fr/simbad/sim-id?e,Mid O Dwarf,None,152.741208330000006,-4.719500000000000,2000.0,Sextans A,None,O6 Vz,2019MNRAS.484..422G,O,6.0,V,19.44,2007AJ....133.2393M,20.64,2007AJ....133.2393M,20.92,2007AJ....133.2393M,-0.28,2006A&A...457..637M,0.00,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
Sextans A GHF s2,J101058.59-044328.9,https://simbad.u-strasbg.fr/simbad/sim-id?e,Early O Dwarf,None,152.744124999999997,-4.724694440000000,2000.0,Sextans A,None,O3-5 Vz,2019MNRAS.484..422G,O,3.0,V,19.52,2007AJ....133.2393M,20.71,2007AJ....133.2393M,20.80,2007AJ....133.2393M,-0.28,2006A&A...457..637M,0.19,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
Sextans A GHF s8,J101105.69-044213.6,https://simbad.u-strasbg.fr/simbad/sim-id?e,Early B Supergiant,None,152.773708330000005,-4.703777780000000,2000.0,Sextans A,None,B0 I,2019.Garcia.privcom,B,0.0,I,18.39,2007AJ....133.2393M,19.46,2007AJ....133.2393M,19.70,2007AJ....133.2393M,-0.24,1970A&A.....4..234F,0.00,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
AV 26,AV26,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV26,Mid O Supergiant,Gaia DR2 4685947553531340800,11.95854706,-73.13918712,2015.5,SMC,None,O6I(f),None,O,6,I,0,None,12.29,None,12.46,None,-0.27,2006A+A...457..637M,0.1,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
OGLE J004942.75-731717.7,OGLE J004942.75-731717.7,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=OGLE+J004942.75-731717.7,Early O Dwarf,Gaia DR2 4685931679327948800,12.42810226,-73.28838419,2015.5,SMC,None,O4-7V((f))e,None,O,4,V,0,None,14.34,None,14.45,None,-0.28,2006A+A...457..637M,0.16,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 78,AV78,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV78,Early B Supergiant,Gaia DR2 4685876050900042880,12.6599539,-73.47174331,2015.5,SMC,None,B1.5Ia+,None,B,1.5,I,0,None,11.02,None,11.04,None,-0.18,1970A+A.....4..234F,0.23,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
2dFS 5066,OGLE SMC-SC6 246635,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=OGLE+SMC-SC6+246635,Mid O Dwarf,Gaia DR2 4688991585819715712,13.30356507,-72.61666193,2015.5,SMC,None,O6V((f)),None,O,6,V,0,None,14,None,14.14,None,-0.28,2006A+A...457..637M,0.14,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 170,AV170,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV170,Late O Supergiant,Gaia DR2 4685907490067913728,13.92680137,-73.29181766,2015.5,SMC,None,O9.7I,None,O,9.7,I,0,None,13.82,None,14.11,None,-0.26,2006A+A...457..637M,0,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
NGC330 ROB B22,Cl* NGC330 ARP 45,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC330+ARP+45,Early B Bright Giant,Gaia DR2 4688993716122710272,14.04200223,-72.45904794,2015.5,SMC,None,B2IIe,None,B,2,II,0,None,14.15,None,14.29,None,-0.21,1970A+A.....4..234F,0.1,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
NGC330 ROB A1,Cl* NGC330 ARP 13,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC330+ARP+13,Early B Dwarf,Gaia DR2 4688993471342805248,14.10791462,-72.4648586,2015.5,SMC,None,B0.5Ve,None,B,0.5,V,0,None,14.52,None,14.71,None,-0.28,1970A+A.....4..234F,0.03,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 216,AV216,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV216,Early B Bright Giant,Gaia DR2 4685974384131355648,14.74641697,-72.74281932,2015.5,SMC,None,B0 II W,None,B,0,II,0,None,14.09,None,14.22,None,-0.29,1970A+A.....4..234F,0.16,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
NGC346 342,cl* NGC346 MPG 342,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=cl*+NGC346+MPG+342,Mid O Dwarf,Gaia DR2 4689015706360739456,14.75022515,-72.17721568,2015.5,SMC,None,O5-6V,None,O,5,V,0,None,12.92,None,13.13,None,-0.28,2006A+A...457..637M,0.07,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
NGC346 396,cl* NGC346 MPG 396,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=cl*+NGC346+MPG+396,Mid O Dwarf,Gaia DR2 4689015706360713088,14.76218408,-72.17637426,2015.5,SMC,None,O7V,None,O,7,V,0,None,14.17,None,14.39,None,-0.27,2006A+A...457..637M,0.05,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,135,2019A&A...626A..50D,0,None,0.00E+00,None,FALSE,None
NGC346 487,cl* NGC346 MPG 487,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=cl*+NGC346+MPG+487,Late O Dwarf,Gaia DR2 4689015672000982912,14.77813559,-72.17813524,2015.5,SMC,None,O8V,None,O,8,V,0,None,14.19,None,14.33,None,-0.27,2006A+A...457..637M,0.13,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 220,AV220,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV220,Mid O Supergiant,Gaia DR2 4690521006458654464,14.79154738,-72.09674972,2015.5,SMC,None,O7If,None,O,7,I,0,None,14.24,None,14.51,None,-0.27,2006A+A...457..637M,0,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,46,2019A&A...626A..50D,0,None,0.00E+00,None,FALSE,None
NGC346 602,cl* NGC346 SSN 25,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=cl*+NGC346+SSN+25,Mid O Dwarf,Gaia DR2 4689015465788811008,14.80134541,-72.18553614,2015.5,SMC,None,O7V,None,O,7,V,0,None,14.49,None,14.68,None,-0.27,2006A+A...457..637M,0.08,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,46,2019A&A...626A..50D,0,None,0.00E+00,None,FALSE,None
NGC346 22,Cl* NGC 346 ELS 22,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC+346+ELS+22,Late O Dwarf,Gaia DR2 4689015465842590464,14.82758444,-72.18608526,2015.5,SMC,None,O9V,None,O,9,V,0,None,14.65,None,14.91,None,-0.27,2006A+A...457..637M,0.01,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,55,2008A&A...479..541H,0,None,0.00E+00,None,FALSE,None
AV 258,AV258,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV258,Late O,Gaia DR2 4687491886293188608,15.18551031,-72.49732066,2015.5,SMC,None,O9,None,O,9,none,0,None,13.7,None,13.69,None,-0.27,2006A+A...457..637M,0.26,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 287,AV287,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV287,Late O Supergiant,Gaia DR2 4690502452197478528,15.48843989,-72.21173324,2015.5,SMC,None,O9.5I,None,O,9.5,I,0,None,12.77,None,12.54,None,-0.26,2006A+A...457..637M,0.5,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 317,AV317,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV317,Early B Supergiant,Gaia DR2 4690531520539301248,15.71647036,-71.80689199,2015.5,SMC,None,B0Iw,None,B,0,I,0,None,12.59,None,12.88,None,-0.24,1970A+A.....4..234F,0.03,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
MOA J010321.3-720538,MOA J010321.3-720538,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=MOA J010321.3-720538,Late none,Gaia DR2 4690509324146632704,15.83876582,-72.09393823,2015.5,SMC,None,O6V+04/5III,None,none,none,none,0,None,13.15,None,13.36,None,None,None,0.07,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 454,AV454,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV454,Late O Giant,Gaia DR2 4687251402471990528,17.68765724,-72.7191964,2015.5,SMC,None,O8.5III,None,O,8.5,III,0,None,13.49,None,13.6,None,-0.27,2006A+A...457..637M,0.16,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 480,AV480,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV480,Early O Dwarf,Gaia DR2 4687543803828589440,18.72925717,-72.36058881,2015.5,SMC,None,O4-7Ve,None,O,4,V,0,None,14.31,None,14.34,None,-0.28,2006A+A...457..637M,0.25,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
AV 493,AV493,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=AV493,Early B,Gaia DR2 4686415430023013760,19.32703849,-73.29795359,2015.5,SMC,None,B0,None,B,0,none,0,None,14.05,None,14.08,None,None,1970A+A.....4..234F,0.27,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
SK 188,SK188,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK188,WO Binary,Gaia DR2 4686266480552667776,22.76725335,-73.41772354,2015.5,SMC,None,WO4+O4V,None,WO,4,none,0,None,12.75,None,12.9,None,None,None,0.07,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,TRUE,None
SK 190,SK190,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK190,Mid O,Gaia DR2 4686272768384743680,22.86661397,-73.37062206,2015.5,SMC,None,O7.5(f)np,None,O,7.5,none,0,None,13.37,None,13.59,None,-0.27,2006A+A...457..637M,0.05,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,300,2019A&A...625A.104R,0,None,0.00E+00,None,FALSE,None
SK -66 19,SK -66 19,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-66+19,Mid O Dwarf,Gaia DR2 4662155358787138560,73.97475262,-66.41648684,2015.5,LMC,None,O7V,None,O,7,V,0,None,14.98,None,14.87,None,-0.27,2006A+A...457..637M,0.38,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
SK -66 51,SK -66 51,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-66+51,Mid WN Star,Gaia DR2 4662107598784242432,75.78715491,-66.68263583,2015.5,LMC,None,WN7h,None,WN,7,none,0,None,12.46,None,12.73,None,None,None,,None,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
NGC 1818 ROB D1,Cl* NGC 1818 ROB D1,https://simbad.u-strasbg.fr/simbad/sim-id?Ident= Cl* NGC 1818 ROB D1,Early B Dwarf,Gaia DR2 4662022695879506176,76.13463887,-66.41321027,2015.5,LMC,NGC 1818,B1 V,None,B,1,V,,None,14.8,1974A&AS...15..261R,14.93,1974A&AS...15..261R,-0.26,1970A&A.....4..234F,0.13,Derived from (B-V)0,24700,2000A&A...353..655K,4,2000A&A...353..655K,0,None,0,None,0,None,30,2000A&A...353..655K,0,None,0.00E+00,None,FALSE,None
SK -67 104,SK -67 104,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+104,Late WC Star,Gaia DR2 4658681898503248256,81.51653365,-67.49918931,2015.5,LMC,None,WC,None,WC,none,none,0,None,11.25,None,11.62,None,None,None,,None,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
NGC2004 26,cl* NGC 2004 ELS 26,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=cl*+NGC+2004+ELS+26,Early B Bright Giant,Gaia DR2 4660179536439665152,82.65151102,-67.29524262,2015.5,LMC,None,B2II,None,B,2,II,0,None,14.01,None,14.18,None,-0.21,1970A+A.....4..234F,0.07,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,20,2009A&A...496..841H,0,None,0.00E+00,None,FALSE,None
SK -68 112,SK -68 112,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+112,Mid O,Gaia DR2 4658473609780845952,82.78346206,-68.61514072,2015.5,LMC,None,O7.5(n)(f)p,None,O,7.5,none,0,None,12.64,None,12.82,None,-0.27,2006A+A...457..637M,0.09,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
SK -69 175,SK -69 175,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-69+175,Late WN Star,Gaia DR2 4658430831899380736,82.85637566,-69.09404185,2015.5,LMC,None,WN11h,None,WN,11,none,0,None,11.78,None,11.87,None,None,None,,None,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
BI 214,BI 214,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BI+214,Mid O,Gaia DR2 4658035557509980416,83.52584073,-69.41927892,2015.5,LMC,None,O6.5(n)(f)p,None,O,6.5,none,0,None,13.08,None,13.24,None,-0.27,2006A+A...457..637M,0.13,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
UCAC3 42-30814,UCAC3 42-30814,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=UCAC3+42-30814,Mid O,Gaia DR2 4657661139410006784,83.96606352,-69.38863398,2015.5,LMC,None,O6(f)np,None,O,6,none,0,None,13.21,None,13.4,None,-0.28,2006A+A...457..637M,0.09,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
SK -68 129,SK -68 129,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+129,Early B Supergiant,Gaia DR2 4657699828481491712,84.11158161,-68.95889652,2015.5,LMC,None,B1 I,None,B,1,I,0,None,12.75,None,12.78,None,-0.19,1970A+A.....4..234F,0.23,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
SK -69 220,SK -69 220,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-69+220,Late none,Gaia DR2 4657655435693883776,84.18207849,-69.49651199,2015.5,LMC,None,LBV,None,none,none,none,0,None,10.24,None,10.15,None,None,None,,None,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,FALSE,None
HD 38029,HD 38029,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=HD+38029,WC Binary,Gaia DR2 4657667216778066560,84.22996657,-69.19377014,2015.5,LMC,None,WC4+OB,None,WC,4,none,0,None,11.71,None,11.56,None,None,None,0.11,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,48,2015A&A...575A..70M,0,None,0.00E+00,None,TRUE,None
SK -66 172,SK -66 172,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-66+172,O Binary,Gaia DR2 4660663493331269120,84.27246927,-66.35973464,2015.5,LMC,None,O2III(f*)+OB,None,O,2,III,0,None,13.01,None,13.1,None,None,None,0.19,Derived from (B-V)0,0,None,0,None,0,None,0,None,0,None,,None,0,None,0.00E+00,None,TRUE,None
