dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
le4s24cuq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59062.0345,2020-08-01T00:49:41.213,IC1613-64066,IC1613-GHV-STAR-64066,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lbq405a3q,HST,COS,12587,FUV,G140L,N/A,1105,PSA,2,56243.11279,2012-11-12T02:42:25.222,IC1613-010505-020923,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lbq405a5q,HST,COS,12587,FUV,G140L,N/A,1105,PSA,2,56243.12203,2012-11-12T02:55:43.238,IC1613-010505-020923,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lbq405a7q,HST,COS,12587,FUV,G140L,N/A,1105,PSA,2,56243.1679,2012-11-12T04:01:46.246,IC1613-010505-020923,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lbq405acq,HST,COS,12587,FUV,G140L,N/A,1105,PSA,2,56243.23438,2012-11-12T05:37:30.214,IC1613-010505-020923,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lbq405avq,HST,COS,12587,FUV,G140L,N/A,1105,PSA,2,56243.30138,2012-11-12T07:13:59.238,IC1613-010505-020923,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lbq405btq,HST,COS,12587,FUV,G140L,N/A,1105,PSA,2,56243.36735,2012-11-12T08:48:59.238,IC1613-010505-020923,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s11e2q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,59029.7196,2020-06-29T17:16:13.213,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s11e4q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,59029.78577,2020-06-29T18:51:30.205,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s11e6q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,59029.85198,2020-06-29T20:26:51.228,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s11e8q,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59029.91817,2020-06-29T22:02:10.204,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s25qiq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59067.33476,2020-08-06T08:02:03.197,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s25qkq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59067.3392,2020-08-06T08:08:27.228,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s25qmq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59067.38696,2020-08-06T09:17:13.213,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s25qoq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59067.39442,2020-08-06T09:27:58.204,IC1613-67559,IC1613-GHV-STAR-67559,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09d4q,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,59029.33303,2020-06-29T07:59:34.205,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09dlq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,59029.38857,2020-06-29T09:19:32.221,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09dqq,HST,COS,15880,FUV,G130M,N/A,1291,PSA,4,59029.45476,2020-06-29T10:54:51.197,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09dsq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59029.52096,2020-06-29T12:30:11.196,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09duq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59029.52866,2020-06-29T12:41:16.221,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09dwq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59029.58718,2020-06-29T14:05:32.189,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
le4s09dyq,HST,COS,15880,FUV,G130M,N/A,1309,PSA,3,59029.59488,2020-06-29T14:16:37.213,IC1613-67684,IC1613-GHV-STAR-67684,TRUE,FALSE,FALSE,FALSE,,IC 1613,FALSE,TRUE,
lend02coq,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59707.04898,2022-05-08T01:10:31.785,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend02deq,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59707.10973,2022-05-08T02:38:00.777,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend03w0q,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59705.39533,2022-05-06T09:29:16.776,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend03w4q,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59705.45609,2022-05-06T10:56:45.768,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend04s4q,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59704.337,2022-05-05T08:05:16.777,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend04s6q,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59704.39775,2022-05-05T09:32:45.768,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend51hjq,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59749.85223,2022-06-19T20:27:12.777,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lend51hlq,HST,COS,16717,FUV,G160M,N/A,1589,PSA,4,59749.91253,2022-06-19T21:54:02.792,J095921.90+304518.1,J095921P304518,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
lccp07u7q,HST,COS,13363,FUV,G160M,N/A,1611,PSA,2,56659.54682,2014-01-02T13:07:25.118,OB1A1630,KISO-A-0903-134,TRUE,FALSE,FALSE,FALSE,,Ori OB1a,FALSE,TRUE,
lccp07u9q,HST,COS,13363,FUV,G160M,N/A,1611,PSA,2,56659.57997,2014-01-02T13:55:09.118,OB1A1630,KISO-A-0903-134,TRUE,FALSE,FALSE,FALSE,,Ori OB1a,FALSE,TRUE,
lccp07ubq,HST,COS,13363,FUV,G160M,N/A,1611,PSA,2,56659.59173,2014-01-02T14:12:05.118,OB1A1630,KISO-A-0903-134,TRUE,FALSE,FALSE,FALSE,,Ori OB1a,FALSE,TRUE,
lccp07udq,HST,COS,13363,FUV,G160M,N/A,1611,PSA,2,56659.60349,2014-01-02T14:29:01.118,OB1A1630,KISO-A-0903-134,TRUE,FALSE,FALSE,FALSE,,Ori OB1a,FALSE,TRUE,
le2p07rxq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58996.782,2020-05-27T18:46:05.213,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p07seq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58996.84452,2020-05-27T20:16:06.205,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p07sgq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58996.91072,2020-05-27T21:51:26.205,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p07siq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58996.97691,2020-05-27T23:26:45.212,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p08a9q,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58957.45696,2020-04-18T10:58:01.277,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p08adq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58957.51945,2020-04-18T12:28:00.189,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p08afq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58957.58565,2020-04-18T14:03:20.220,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p08ahq,HST,COS,15967,FUV,G130M,N/A,1291,PSA,4,58957.65183,2020-04-18T15:38:38.204,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p09d4q,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.31375,2020-04-19T07:31:48.188,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p09d6q,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.37991,2020-04-19T09:07:04.221,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p09d8q,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.4461,2020-04-19T10:42:23.228,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p09daq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.51229,2020-04-19T12:17:42.204,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p09dcq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.57849,2020-04-19T13:53:01.213,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p10dgq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.6489,2020-04-19T15:34:25.212,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p10diq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.71086,2020-04-19T17:03:38.205,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p10dkq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.77705,2020-04-19T18:38:57.212,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p10dmq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.84324,2020-04-19T20:14:16.220,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p10doq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58958.90942,2020-04-19T21:49:34.204,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p11ujq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58997.17974,2020-05-28T04:18:49.213,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p11usq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58997.24168,2020-05-28T05:48:01.212,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p11uuq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58997.30788,2020-05-28T07:23:21.213,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p11uwq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58997.37409,2020-05-28T08:58:41.213,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p11uyq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58997.44028,2020-05-28T10:34:00.221,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p12jgq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58950.37051,2020-04-11T08:53:32.220,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p12jiq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58950.43669,2020-04-11T10:28:50.204,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le2p12jmq,HST,COS,15967,FUV,G160M,N/A,1600,PSA,4,58950.50288,2020-04-11T12:04:09.213,LEO-P,LEO-P-ECG-LP-26,TRUE,FALSE,FALSE,FALSE,,Leo P,FALSE,TRUE,
le5b06eaq,HST,COS,15921,FUV,G160M,N/A,1533,PSA,4,58966.72094,2020-04-27T17:18:09.213,J095930.22+304437.0,LEOA-GWS-K2,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
le5b06enq,HST,COS,15921,FUV,G160M,N/A,1533,PSA,4,58966.78345,2020-04-27T18:48:10.204,J095930.22+304437.0,LEOA-GWS-K2,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
le5b07mvq,HST,COS,15921,FUV,G160M,N/A,1533,PSA,4,58968.50827,2020-04-29T12:11:54.205,J095930.22+304437.0,LEOA-GWS-K2,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
le5b07mxq,HST,COS,15921,FUV,G160M,N/A,1533,PSA,4,58968.5708,2020-04-29T13:41:57.212,J095930.22+304437.0,LEOA-GWS-K2,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
le5b08gsq,HST,COS,15921,FUV,G160M,N/A,1533,PSA,4,58967.24683,2020-04-28T05:55:26.300,J095930.22+304437.0,LEOA-GWS-K2,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
le5b08guq,HST,COS,15921,FUV,G160M,N/A,1533,PSA,4,58967.31301,2020-04-28T07:30:44.220,J095930.22+304437.0,LEOA-GWS-K2,TRUE,FALSE,FALSE,FALSE,,Leo A,FALSE,TRUE,
d0981101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,MDRS,N/A,52880.00721,2003-08-29T00:10:23.000,LH114-7,LH-114-7,TRUE,FALSE,FALSE,FALSE,FUSE,LMC,FALSE,TRUE,
oeb72s010,HST,STIS,16090,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59128.97779,2020-10-06T23:28:01.122,LH114-7,LH-114-7,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,LMC,TRUE,FALSE,
oeb72s020,HST,STIS,16090,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59129.03986,2020-10-07T00:57:24.130,LH114-7,LH-114-7,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,LMC,TRUE,FALSE,
oec60m010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59756.91817,2022-06-26T22:02:10.124,LH114-7,LH-114-7,TRUE,FALSE,FALSE,FALSE,STIS,LMC,FALSE,TRUE,
oec60m020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59756.92492,2022-06-26T22:11:53.132,LH114-7,LH-114-7,TRUE,FALSE,FALSE,FALSE,STIS,LMC,FALSE,TRUE,
lcj001q3q,HST,COS,13781,FUV,G130M,N/A,1096,PSA,2,57219.19025,2015-07-16T04:33:57.892,LH41-1042,LH-41-1042,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lcj001q5q,HST,COS,13781,FUV,G130M,N/A,1096,PSA,2,57219.1986,2015-07-16T04:45:58.884,LH41-1042,LH-41-1042,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lcj001q7q,HST,COS,13781,FUV,G130M,N/A,1096,PSA,2,57219.20694,2015-07-16T04:57:59.876,LH41-1042,LH-41-1042,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lcj001q9q,HST,COS,13781,FUV,G130M,N/A,1096,PSA,2,57219.24602,2015-07-16T05:54:15.876,LH41-1042,LH-41-1042,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
ocj003010,HST,STIS,13781,FUV-MAMA,G140L,Clear,1425,0.2X0.2,N/A,57207.68142,2015-07-04T16:21:15.084,LH41-1042,LH-41-1042,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
ocj003020,HST,STIS,13781,NUV-MAMA,G230L,Clear,2376,0.2X0.2,N/A,57207.70013,2015-07-04T16:48:11.083,LH41-1042,LH-41-1042,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lf2v1cdtq,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60084.79138,2023-05-20T18:59:35.325,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1cdwq,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60084.80426,2023-05-20T19:18:08.318,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1cdzq,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60084.85179,2023-05-20T20:26:34.334,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1ce3q,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60084.86716,2023-05-20T20:48:42.334,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1dsvq,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60062.61809,2023-04-28T14:50:03.326,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1dsxq,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60062.62459,2023-04-28T14:59:24.350,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1dszq,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60062.63108,2023-04-28T15:08:45.341,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lf2v1dt1q,HST,COS,16822,FUV,G130M,N/A,1096,PSA,2,60062.63757,2023-04-28T15:18:06.334,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
of2v1s010,HST,STIS,16822,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60073.17762,2023-05-09T04:15:46.090,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
of2v1s020,HST,STIS,16822,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60073.23894,2023-05-09T05:44:04.106,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
of2v1s030,HST,STIS,16822,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60073.30493,2023-05-09T07:19:06.090,LH58-496,LH-58-496,TRUE,FALSE,FALSE,FALSE,,LMC,TRUE,FALSE,
lciy01b8q,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,56995.26938,2014-12-04T06:27:54.232,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01bcq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,56995.28547,2014-12-04T06:51:04.248,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01bfq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,56995.2943,2014-12-04T07:03:47.224,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01bhq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,56995.30313,2014-12-04T07:16:30.232,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01blq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,56995.31684,2014-12-04T07:36:15.384,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01bpq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,56995.32688,2014-12-04T07:50:42.391,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01btq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,56995.35158,2014-12-04T08:26:16.375,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy01bvq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,56995.36161,2014-12-04T08:40:43.384,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2701q0q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59028.88276,2020-06-28T21:11:10.205,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,WAVE,LMC,FALSE,TRUE,
le2701q2q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59028.89097,2020-06-28T21:23:00.221,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,WAVE,LMC,FALSE,TRUE,
le2701q4q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59028.9444,2020-06-28T22:39:56.220,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2701q6q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59028.95262,2020-06-28T22:51:46.205,LMC079-1,LMC079-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02ioq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,57000.339,2014-12-09T08:08:09.240,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02iqq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,57000.36254,2014-12-09T08:42:03.224,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02isq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,57000.37122,2014-12-09T08:54:33.240,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02iuq,HST,COS,13780,FUV,G140L,N/A,1105,PSA,2,57000.3799,2014-12-09T09:07:03.255,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02iwq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,57000.42889,2014-12-09T10:17:36.376,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02iyq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,57000.43881,2014-12-09T10:31:53.368,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02jfq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,57000.49524,2014-12-09T11:53:08.408,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
lciy02jhq,HST,COS,13780,FUV,G140L,N/A,1280,PSA,2,57000.50515,2014-12-09T12:07:25.368,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2702h9q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59016.38019,2020-06-16T09:07:28.221,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2702hbq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59016.38823,2020-06-16T09:19:03.196,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2702hdq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59016.39628,2020-06-16T09:30:38.205,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2702hfq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59016.40432,2020-06-16T09:42:13.213,LMC170-2,LMC170-2,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2703pxq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59067.16092,2020-08-06T03:51:43.229,LMC172-1,LMC172-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2703pzq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59067.16896,2020-08-06T04:03:18.204,LMC172-1,LMC172-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2703q1q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59067.177,2020-08-06T04:14:53.213,LMC172-1,LMC172-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2703q3q,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59067.22684,2020-08-06T05:26:39.196,LMC172-1,LMC172-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2704baq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59015.12331,2020-06-15T02:57:34.204,LMC174-1,LMC174-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2704bcq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59015.13136,2020-06-15T03:09:09.213,LMC174-1,LMC174-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2704bmq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59015.18619,2020-06-15T04:28:07.197,LMC174-1,LMC174-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
le2704boq,HST,COS,15824,FUV,G160M,N/A,1577,PSA,4,59015.19424,2020-06-15T04:39:42.205,LMC174-1,LMC174-1,TRUE,FALSE,FALSE,FALSE,,LMC,FALSE,TRUE,
